Date,District,Pulse,Price_per_kg
2021-02-01,West Godavari,Lobia,85.32
2021-02-01,West Godavari,Field Pea,64.85
2021-02-01,West Godavari,Moth Bean,91.14
2021-02-01,West Godavari,Cowpea,81.32
2021-02-01,West Godavari,Cluster Bean,93.98
2021-02-01,West Godavari,Rice Bean,88.68
2021-02-01,West Godavari,Winged Bean,108.13
2021-02-01,West Godavari,Hyacinth Bean,92.03
2021-02-01,YSR Kadapa,Toor Dal,103.46
2021-02-01,YSR Kadapa,Moong Dal,97.17
2021-02-01,YSR Kadapa,Urad Dal,93.76
2021-02-01,YSR Kadapa,Chana Dal,69.25
2021-02-01,YSR Kadapa,Masoor Dal,63.92
2021-02-01,YSR Kadapa,Horse Gram,55.09
2021-02-01,YSR Kadapa,Rajma,109.97
2021-02-01,YSR Kadapa,Lobia,79.44
2021-02-01,YSR Kadapa,Field Pea,58.96
2021-02-01,YSR Kadapa,Moth Bean,82.32
2021-02-01,YSR Kadapa,Cowpea,72.8
2021-02-01,YSR Kadapa,Cluster Bean,91.41
2021-02-01,YSR Kadapa,Rice Bean,85.3
2021-02-01,YSR Kadapa,Winged Bean,103.45
2021-02-01,YSR Kadapa,Hyacinth Bean,88.16
2021-02-01,Anakapalli,Toor Dal,101.82
2021-02-01,Anakapalli,Moong Dal,99.39
2021-02-01,Anakapalli,Urad Dal,94.29
2021-02-01,Anakapalli,Chana Dal,72.68
2021-02-01,Anakapalli,Masoor Dal,63.4
2021-02-01,Anakapalli,Horse Gram,55.11
2021-02-01,Anakapalli,Rajma,113.5
2021-02-01,Anakapalli,Lobia,79.52
2021-02-01,Anakapalli,Field Pea,62.65
2021-02-01,Anakapalli,Moth Bean,86.36
2021-02-01,Anakapalli,Cowpea,74.49
2021-02-01,Anakapalli,Cluster Bean,87.58
2021-02-01,Anakapalli,Rice Bean,84.83
2021-02-01,Anakapalli,Winged Bean,102.17
2021-02-01,Anakapalli,Hyacinth Bean,86.26
2021-02-01,Nandyal,Toor Dal,113.95
2021-02-01,Nandyal,Moong Dal,109.5
2021-02-01,Nandyal,Urad Dal,105.07
2021-02-01,Nandyal,Chana Dal,79.5
2021-02-01,Nandyal,Masoor Dal,69.25
2021-02-01,Nandyal,Horse Gram,59.45
2021-02-01,Nandyal,Rajma,124.21
2021-02-01,Nandyal,Lobia,89.99
2021-02-01,Nandyal,Field Pea,65.01
2021-02-01,Nandyal,Moth Bean,90.71
2021-02-01,Nandyal,Cowpea,82.88
2021-02-01,Nandyal,Cluster Bean,99.58
2021-02-01,Nandyal,Rice Bean,89.85
2021-02-01,Nandyal,Winged Bean,113.92
2021-02-01,Nandyal,Hyacinth Bean,91.8
2021-02-01,Bapatla,Toor Dal,113.74
2021-02-01,Bapatla,Moong Dal,113.57
2021-02-01,Bapatla,Urad Dal,108.17
2021-02-01,Bapatla,Chana Dal,81.95
2021-02-01,Bapatla,Masoor Dal,71.87
2021-02-01,Bapatla,Horse Gram,61.51
2021-02-01,Bapatla,Rajma,129.05
2021-02-01,Bapatla,Lobia,87.97
2021-02-01,Bapatla,Field Pea,71.24
2021-02-01,Bapatla,Moth Bean,92.5
2021-02-01,Bapatla,Cowpea,86.29
2021-02-01,Bapatla,Cluster Bean,101.69
2021-02-01,Bapatla,Rice Bean,93.57
2021-02-01,Bapatla,Winged Bean,118.88
2021-02-01,Bapatla,Hyacinth Bean,97.57
2021-02-01,Parvathipuram Manyam,Toor Dal,109.6
2021-02-01,Parvathipuram Manyam,Moong Dal,102.29
2021-02-01,Parvathipuram Manyam,Urad Dal,99.51
2021-02-01,Parvathipuram Manyam,Chana Dal,75.74
2021-02-01,Parvathipuram Manyam,Masoor Dal,67.05
2021-02-01,Parvathipuram Manyam,Horse Gram,61.74
2021-02-01,Parvathipuram Manyam,Rajma,118.02
2021-02-01,Parvathipuram Manyam,Lobia,83.49
2021-02-01,Parvathipuram Manyam,Field Pea,65.69
2021-02-01,Parvathipuram Manyam,Moth Bean,89.34
2021-02-01,Parvathipuram Manyam,Cowpea,80.19
2021-02-01,Parvathipuram Manyam,Cluster Bean,93.11
2021-02-01,Parvathipuram Manyam,Rice Bean,83.73
2021-02-01,Parvathipuram Manyam,Winged Bean,110.57
2021-02-01,Parvathipuram Manyam,Hyacinth Bean,87.64
2021-02-01,Eluru,Toor Dal,117.18
2021-02-01,Eluru,Moong Dal,116.74
2021-02-01,Eluru,Urad Dal,107.29
2021-02-01,Eluru,Chana Dal,81.81
2021-02-01,Eluru,Masoor Dal,75.12
2021-02-01,Eluru,Horse Gram,66.68
2021-02-01,Eluru,Rajma,128.38
2021-02-01,Eluru,Lobia,90.94
2021-02-01,Eluru,Field Pea,69.27
2021-02-01,Eluru,Moth Bean,96.35
2021-02-01,Eluru,Cowpea,88.62
2021-02-01,Eluru,Cluster Bean,100.5
2021-02-01,Eluru,Rice Bean,96.36
2021-02-01,Eluru,Winged Bean,123.3
2021-02-01,Eluru,Hyacinth Bean,97.14
2021-02-01,Palnadu,Toor Dal,115.23
2021-02-01,Palnadu,Moong Dal,109.08
2021-02-01,Palnadu,Urad Dal,105.0
2021-02-01,Palnadu,Chana Dal,80.78
2021-02-01,Palnadu,Masoor Dal,75.39
2021-02-01,Palnadu,Horse Gram,65.91
2021-02-01,Palnadu,Rajma,128.37
2021-02-01,Palnadu,Lobia,88.27
2021-02-01,Palnadu,Field Pea,65.8
2021-02-01,Palnadu,Moth Bean,94.58
2021-02-01,Palnadu,Cowpea,86.09
2021-02-01,Palnadu,Cluster Bean,99.6
2021-02-01,Palnadu,Rice Bean,95.69
2021-02-01,Palnadu,Winged Bean,113.84
2021-02-01,Palnadu,Hyacinth Bean,94.8
2021-02-01,Tirupati,Toor Dal,119.7
2021-02-01,Tirupati,Moong Dal,113.76
2021-02-01,Tirupati,Urad Dal,107.5
2021-02-01,Tirupati,Chana Dal,82.54
2021-02-01,Tirupati,Masoor Dal,72.34
2021-02-01,Tirupati,Horse Gram,65.96
2021-02-01,Tirupati,Rajma,130.23
2021-02-01,Tirupati,Lobia,92.95
2021-02-01,Tirupati,Field Pea,67.67
2021-02-01,Tirupati,Moth Bean,94.29
2021-02-01,Tirupati,Cowpea,85.71
2021-02-01,Tirupati,Cluster Bean,102.78
2021-02-01,Tirupati,Rice Bean,92.69
2021-02-01,Tirupati,Winged Bean,117.89
2021-02-01,Tirupati,Hyacinth Bean,98.5
2021-02-01,NTR,Toor Dal,118.59
2021-02-01,NTR,Moong Dal,109.8
2021-02-01,NTR,Urad Dal,108.68
2021-02-01,NTR,Chana Dal,80.75
2021-02-01,NTR,Masoor Dal,76.11
2021-02-01,NTR,Horse Gram,66.68
2021-02-01,NTR,Rajma,127.32
2021-02-01,NTR,Lobia,90.06
2021-02-01,NTR,Field Pea,70.62
2021-02-01,NTR,Moth Bean,93.63
2021-02-01,NTR,Cowpea,84.47
2021-02-01,NTR,Cluster Bean,98.8
2021-02-01,NTR,Rice Bean,92.77
2021-02-01,NTR,Winged Bean,120.5
2021-02-01,NTR,Hyacinth Bean,99.7
2021-02-01,Konaseema,Toor Dal,111.31
2021-02-01,Konaseema,Moong Dal,105.75
2021-02-01,Konaseema,Urad Dal,101.86
2021-02-01,Konaseema,Chana Dal,76.57
2021-02-01,Konaseema,Masoor Dal,71.13
2021-02-01,Konaseema,Horse Gram,59.51
2021-02-01,Konaseema,Rajma,126.06
2021-02-01,Konaseema,Lobia,87.54
2021-02-01,Konaseema,Field Pea,65.26
2021-02-01,Konaseema,Moth Bean,93.26
2021-02-01,Konaseema,Cowpea,83.21
2021-02-01,Konaseema,Cluster Bean,99.16
2021-02-01,Konaseema,Rice Bean,88.1
2021-02-01,Konaseema,Winged Bean,113.25
2021-02-01,Konaseema,Hyacinth Bean,93.05
2021-02-01,Kakinada,Toor Dal,106.63
2021-02-01,Kakinada,Moong Dal,102.77
2021-02-01,Kakinada,Urad Dal,96.54
2021-02-01,Kakinada,Chana Dal,72.67
2021-02-01,Kakinada,Masoor Dal,69.99
2021-02-01,Kakinada,Horse Gram,60.03
2021-02-01,Kakinada,Rajma,118.37
2021-02-01,Kakinada,Lobia,85.64
2021-02-01,Kakinada,Field Pea,65.91
2021-02-01,Kakinada,Moth Bean,87.98
2021-02-01,Kakinada,Cowpea,79.54
2021-02-01,Kakinada,Cluster Bean,94.7
2021-02-01,Kakinada,Rice Bean,85.25
2021-02-01,Kakinada,Winged Bean,105.79
2021-02-01,Kakinada,Hyacinth Bean,88.26
2021-02-01,Alluri Sitharama Raju,Toor Dal,108.31
2021-02-01,Alluri Sitharama Raju,Moong Dal,103.73
2021-02-01,Alluri Sitharama Raju,Urad Dal,97.13
2021-02-01,Alluri Sitharama Raju,Chana Dal,73.32
2021-02-01,Alluri Sitharama Raju,Masoor Dal,70.79
2021-02-01,Alluri Sitharama Raju,Horse Gram,57.88
2021-02-01,Alluri Sitharama Raju,Rajma,120.25
2021-02-01,Alluri Sitharama Raju,Lobia,82.97
2021-02-01,Alluri Sitharama Raju,Field Pea,64.33
2021-02-01,Alluri Sitharama Raju,Moth Bean,90.2
2021-02-01,Alluri Sitharama Raju,Cowpea,79.01
2021-02-01,Alluri Sitharama Raju,Cluster Bean,95.26
2021-02-01,Alluri Sitharama Raju,Rice Bean,86.59
2021-02-01,Alluri Sitharama Raju,Winged Bean,109.91
2021-02-01,Alluri Sitharama Raju,Hyacinth Bean,90.27
2021-02-01,Sri Sathya Sai,Toor Dal,116.3
2021-02-01,Sri Sathya Sai,Moong Dal,116.55
2021-02-01,Sri Sathya Sai,Urad Dal,105.71
2021-02-01,Sri Sathya Sai,Chana Dal,77.87
2021-02-01,Sri Sathya Sai,Masoor Dal,73.15
2021-02-01,Sri Sathya Sai,Horse Gram,65.95
2021-02-01,Sri Sathya Sai,Rajma,127.77
2021-02-01,Sri Sathya Sai,Lobia,88.77
2021-02-01,Sri Sathya Sai,Field Pea,73.34
2021-02-01,Sri Sathya Sai,Moth Bean,97.21
2021-02-01,Sri Sathya Sai,Cowpea,87.57
2021-02-01,Sri Sathya Sai,Cluster Bean,105.8
2021-02-01,Sri Sathya Sai,Rice Bean,93.12
2021-02-01,Sri Sathya Sai,Winged Bean,117.67
2021-02-01,Sri Sathya Sai,Hyacinth Bean,99.83
2021-02-01,Annamayya,Toor Dal,112.96
2021-02-01,Annamayya,Moong Dal,107.93
2021-02-01,Annamayya,Urad Dal,99.92
2021-02-01,Annamayya,Chana Dal,78.03
2021-02-01,Annamayya,Masoor Dal,69.23
2021-02-01,Annamayya,Horse Gram,58.87
2021-02-01,Annamayya,Rajma,122.48
2021-02-01,Annamayya,Lobia,83.5
2021-02-01,Annamayya,Field Pea,68.49
2021-02-01,Annamayya,Moth Bean,93.24
2021-02-01,Annamayya,Cowpea,79.19
2021-02-01,Annamayya,Cluster Bean,94.28
2021-02-01,Annamayya,Rice Bean,89.3
2021-02-01,Annamayya,Winged Bean,113.66
2021-02-01,Annamayya,Hyacinth Bean,96.05
2021-03-01,Anantapur,Toor Dal,103.57
2021-03-01,Anantapur,Moong Dal,98.08
2021-03-01,Anantapur,Urad Dal,95.56
2021-03-01,Anantapur,Chana Dal,71.75
2021-03-01,Anantapur,Masoor Dal,66.46
2021-03-01,Anantapur,Horse Gram,53.56
2021-03-01,Anantapur,Rajma,110.07
2021-03-01,Anantapur,Lobia,81.12
2021-03-01,Anantapur,Field Pea,58.04
2021-03-01,Anantapur,Moth Bean,83.73
2021-03-01,Anantapur,Cowpea,74.34
2021-03-01,Anantapur,Cluster Bean,87.89
2021-03-01,Anantapur,Rice Bean,81.91
2021-03-01,Anantapur,Winged Bean,102.61
2021-03-01,Anantapur,Hyacinth Bean,84.74
2021-03-01,Chittoor,Toor Dal,103.69
2021-03-01,Chittoor,Moong Dal,103.08
2021-03-01,Chittoor,Urad Dal,97.43
2021-03-01,Chittoor,Chana Dal,71.95
2021-03-01,Chittoor,Masoor Dal,65.33
2021-03-01,Chittoor,Horse Gram,56.04
2021-03-01,Chittoor,Rajma,113.5
2021-03-01,Chittoor,Lobia,82.81
2021-03-01,Chittoor,Field Pea,62.9
2021-03-01,Chittoor,Moth Bean,85.59
2021-03-01,Chittoor,Cowpea,75.24
2021-03-01,Chittoor,Cluster Bean,91.33
2021-03-01,Chittoor,Rice Bean,86.46
2021-03-01,Chittoor,Winged Bean,105.91
2021-03-01,Chittoor,Hyacinth Bean,87.63
2021-03-01,East Godavari,Toor Dal,108.66
2021-03-01,East Godavari,Moong Dal,102.81
2021-03-01,East Godavari,Urad Dal,95.39
2021-03-01,East Godavari,Chana Dal,75.59
2021-03-01,East Godavari,Masoor Dal,69.5
2021-03-01,East Godavari,Horse Gram,56.47
2021-03-01,East Godavari,Rajma,118.27
2021-03-01,East Godavari,Lobia,85.92
2021-03-01,East Godavari,Field Pea,66.34
2021-03-01,East Godavari,Moth Bean,90.23
2021-03-01,East Godavari,Cowpea,79.26
2021-03-01,East Godavari,Cluster Bean,94.89
2021-03-01,East Godavari,Rice Bean,87.64
2021-03-01,East Godavari,Winged Bean,107.35
2021-03-01,East Godavari,Hyacinth Bean,89.39
2021-03-01,Guntur,Toor Dal,105.56
2021-03-01,Guntur,Moong Dal,99.85
2021-03-01,Guntur,Urad Dal,98.6
2021-03-01,Guntur,Chana Dal,72.69
2021-03-01,Guntur,Masoor Dal,68.28
2021-03-01,Guntur,Horse Gram,57.12
2021-03-01,Guntur,Rajma,114.88
2021-03-01,Guntur,Lobia,84.24
2021-03-01,Guntur,Field Pea,61.55
2021-03-01,Guntur,Moth Bean,85.82
2021-03-01,Guntur,Cowpea,75.77
2021-03-01,Guntur,Cluster Bean,93.92
2021-03-01,Guntur,Rice Bean,83.98
2021-03-01,Guntur,Winged Bean,108.12
2021-03-01,Guntur,Hyacinth Bean,86.67
2021-03-01,Krishna,Toor Dal,115.61
2021-03-01,Krishna,Moong Dal,113.28
2021-03-01,Krishna,Urad Dal,108.77
2021-03-01,Krishna,Chana Dal,82.66
2021-03-01,Krishna,Masoor Dal,77.5
2021-03-01,Krishna,Horse Gram,65.3
2021-03-01,Krishna,Rajma,126.73
2021-03-01,Krishna,Lobia,89.16
2021-03-01,Krishna,Field Pea,70.44
2021-03-01,Krishna,Moth Bean,93.94
2021-03-01,Krishna,Cowpea,87.05
2021-03-01,Krishna,Cluster Bean,104.33
2021-03-01,Krishna,Rice Bean,95.89
2021-03-01,Krishna,Winged Bean,116.54
2021-03-01,Krishna,Hyacinth Bean,95.07
2021-03-01,Kurnool,Toor Dal,110.86
2021-03-01,Kurnool,Moong Dal,102.77
2021-03-01,Kurnool,Urad Dal,96.7
2021-03-01,Kurnool,Chana Dal,75.54
2021-03-01,Kurnool,Masoor Dal,70.29
2021-03-01,Kurnool,Horse Gram,58.57
2021-03-01,Kurnool,Rajma,120.44
2021-03-01,Kurnool,Lobia,84.6
2021-03-01,Kurnool,Field Pea,63.59
2021-03-01,Kurnool,Moth Bean,88.36
2021-03-01,Kurnool,Cowpea,81.01
2021-03-01,Kurnool,Cluster Bean,96.49
2021-03-01,Kurnool,Rice Bean,86.05
2021-03-01,Kurnool,Winged Bean,106.16
2021-03-01,Kurnool,Hyacinth Bean,93.32
2021-03-01,Prakasam,Toor Dal,109.32
2021-03-01,Prakasam,Moong Dal,108.77
2021-03-01,Prakasam,Urad Dal,103.82
2021-03-01,Prakasam,Chana Dal,77.65
2021-03-01,Prakasam,Masoor Dal,69.28
2021-03-01,Prakasam,Horse Gram,58.97
2021-03-01,Prakasam,Rajma,121.23
2021-03-01,Prakasam,Lobia,83.89
2021-03-01,Prakasam,Field Pea,65.51
2021-03-01,Prakasam,Moth Bean,90.01
2021-03-01,Prakasam,Cowpea,79.31
2021-03-01,Prakasam,Cluster Bean,96.61
2021-03-01,Prakasam,Rice Bean,89.43
2021-03-01,Prakasam,Winged Bean,109.18
2021-03-01,Prakasam,Hyacinth Bean,95.7
2021-03-01,SPSR Nellore,Toor Dal,103.11
2021-03-01,SPSR Nellore,Moong Dal,97.59
2021-03-01,SPSR Nellore,Urad Dal,93.85
2021-03-01,SPSR Nellore,Chana Dal,68.67
2021-03-01,SPSR Nellore,Masoor Dal,64.02
2021-03-01,SPSR Nellore,Horse Gram,52.97
2021-03-01,SPSR Nellore,Rajma,110.56
2021-03-01,SPSR Nellore,Lobia,77.22
2021-03-01,SPSR Nellore,Field Pea,58.4
2021-03-01,SPSR Nellore,Moth Bean,83.54
2021-03-01,SPSR Nellore,Cowpea,72.78
2021-03-01,SPSR Nellore,Cluster Bean,88.72
2021-03-01,SPSR Nellore,Rice Bean,81.41
2021-03-01,SPSR Nellore,Winged Bean,101.48
2021-03-01,SPSR Nellore,Hyacinth Bean,86.94
2021-03-01,Srikakulam,Toor Dal,105.83
2021-03-01,Srikakulam,Moong Dal,99.54
2021-03-01,Srikakulam,Urad Dal,92.02
2021-03-01,Srikakulam,Chana Dal,67.86
2021-03-01,Srikakulam,Masoor Dal,67.49
2021-03-01,Srikakulam,Horse Gram,56.72
2021-03-01,Srikakulam,Rajma,112.22
2021-03-01,Srikakulam,Lobia,81.39
2021-03-01,Srikakulam,Field Pea,61.46
2021-03-01,Srikakulam,Moth Bean,83.01
2021-03-01,Srikakulam,Cowpea,72.55
2021-03-01,Srikakulam,Cluster Bean,89.29
2021-03-01,Srikakulam,Rice Bean,81.18
2021-03-01,Srikakulam,Winged Bean,105.23
2021-03-01,Srikakulam,Hyacinth Bean,84.5
2021-03-01,Visakhapatnam,Toor Dal,112.15
2021-03-01,Visakhapatnam,Moong Dal,103.55
2021-03-01,Visakhapatnam,Urad Dal,103.52
2021-03-01,Visakhapatnam,Chana Dal,76.71
2021-03-01,Visakhapatnam,Masoor Dal,70.91
2021-03-01,Visakhapatnam,Horse Gram,63.3
2021-03-01,Visakhapatnam,Rajma,122.97
2021-03-01,Visakhapatnam,Lobia,85.89
2021-03-01,Visakhapatnam,Field Pea,66.81
2021-03-01,Visakhapatnam,Moth Bean,92.95
2021-03-01,Visakhapatnam,Cowpea,82.41
2021-03-01,Visakhapatnam,Cluster Bean,93.36
2021-03-01,Visakhapatnam,Rice Bean,90.46
2021-03-01,Visakhapatnam,Winged Bean,114.09
2021-03-01,Visakhapatnam,Hyacinth Bean,92.43
2021-03-01,Vizianagaram,Toor Dal,109.54
2021-03-01,Vizianagaram,Moong Dal,105.08
2021-03-01,Vizianagaram,Urad Dal,101.78
2021-03-01,Vizianagaram,Chana Dal,74.61
2021-03-01,Vizianagaram,Masoor Dal,69.72
2021-03-01,Vizianagaram,Horse Gram,58.24
2021-03-01,Vizianagaram,Rajma,122.96
2021-03-01,Vizianagaram,Lobia,84.35
2021-03-01,Vizianagaram,Field Pea,67.54
2021-03-01,Vizianagaram,Moth Bean,92.44
2021-03-01,Vizianagaram,Cowpea,83.49
2021-03-01,Vizianagaram,Cluster Bean,97.9
2021-03-01,Vizianagaram,Rice Bean,90.54
2021-03-01,Vizianagaram,Winged Bean,113.06
2021-03-01,Vizianagaram,Hyacinth Bean,90.87
2021-03-01,West Godavari,Toor Dal,115.4
2021-03-01,West Godavari,Moong Dal,112.25
2021-03-01,West Godavari,Urad Dal,105.53
2021-03-01,West Godavari,Chana Dal,77.83
2021-03-01,West Godavari,Masoor Dal,71.36
2021-03-01,West Godavari,Horse Gram,66.32
2021-03-01,West Godavari,Rajma,124.86
2021-03-01,West Godavari,Lobia,90.79
2021-03-01,West Godavari,Field Pea,69.38
2021-03-01,West Godavari,Moth Bean,94.63
2021-03-01,West Godavari,Cowpea,87.11
2021-03-01,West Godavari,Cluster Bean,97.76
2021-03-01,West Godavari,Rice Bean,94.05
2021-03-01,West Godavari,Winged Bean,119.47
2021-03-01,West Godavari,Hyacinth Bean,99.61
2021-03-01,YSR Kadapa,Toor Dal,105.83
2021-03-01,YSR Kadapa,Moong Dal,98.94
2021-03-01,YSR Kadapa,Urad Dal,95.35
2021-03-01,YSR Kadapa,Chana Dal,70.73
2021-03-01,YSR Kadapa,Masoor Dal,65.97
2021-03-01,YSR Kadapa,Horse Gram,55.62
2021-03-01,YSR Kadapa,Rajma,114.95
2021-03-01,YSR Kadapa,Lobia,78.99
2021-03-01,YSR Kadapa,Field Pea,63.55
2021-03-01,YSR Kadapa,Moth Bean,85.93
2021-03-01,YSR Kadapa,Cowpea,74.59
2021-03-01,YSR Kadapa,Cluster Bean,91.22
2021-03-01,YSR Kadapa,Rice Bean,85.5
2021-03-01,YSR Kadapa,Winged Bean,107.31
2021-03-01,YSR Kadapa,Hyacinth Bean,88.99
2021-03-01,Anakapalli,Toor Dal,114.38
2021-03-01,Anakapalli,Moong Dal,109.7
2021-03-01,Anakapalli,Urad Dal,108.76
2021-03-01,Anakapalli,Chana Dal,79.37
2021-03-01,Anakapalli,Masoor Dal,73.16
2021-03-01,Anakapalli,Horse Gram,65.63
2021-03-01,Anakapalli,Rajma,130.11
2021-03-01,Anakapalli,Lobia,91.79
2021-03-01,Anakapalli,Field Pea,71.0
2021-03-01,Anakapalli,Moth Bean,98.41
2021-03-01,Anakapalli,Cowpea,82.61
2021-03-01,Anakapalli,Cluster Bean,98.58
2021-03-01,Anakapalli,Rice Bean,93.56
2021-03-01,Anakapalli,Winged Bean,120.29
2021-03-01,Anakapalli,Hyacinth Bean,99.93
2021-03-01,Nandyal,Toor Dal,102.77
2021-03-01,Nandyal,Moong Dal,97.45
2021-03-01,Nandyal,Urad Dal,95.28
2021-03-01,Nandyal,Chana Dal,71.67
2021-03-01,Nandyal,Masoor Dal,66.91
2021-03-01,Nandyal,Horse Gram,55.79
2021-03-01,Nandyal,Rajma,109.14
2021-03-01,Nandyal,Lobia,80.07
2021-03-01,Nandyal,Field Pea,62.13
2021-03-01,Nandyal,Moth Bean,80.99
2021-03-01,Nandyal,Cowpea,73.77
2021-03-01,Nandyal,Cluster Bean,86.8
2021-03-01,Nandyal,Rice Bean,84.13
2021-03-01,Nandyal,Winged Bean,104.94
2021-03-01,Nandyal,Hyacinth Bean,85.88
2021-03-01,Bapatla,Toor Dal,107.52
2021-03-01,Bapatla,Moong Dal,104.76
2021-03-01,Bapatla,Urad Dal,97.4
2021-03-01,Bapatla,Chana Dal,75.38
2021-03-01,Bapatla,Masoor Dal,67.52
2021-03-01,Bapatla,Horse Gram,61.35
2021-03-01,Bapatla,Rajma,120.61
2021-03-01,Bapatla,Lobia,86.07
2021-03-01,Bapatla,Field Pea,64.14
2021-03-01,Bapatla,Moth Bean,90.62
2021-03-01,Bapatla,Cowpea,77.97
2021-03-01,Bapatla,Cluster Bean,94.37
2021-03-01,Bapatla,Rice Bean,89.02
2021-03-01,Bapatla,Winged Bean,111.22
2021-03-01,Bapatla,Hyacinth Bean,94.42
2021-03-01,Parvathipuram Manyam,Toor Dal,109.55
2021-03-01,Parvathipuram Manyam,Moong Dal,100.58
2021-03-01,Parvathipuram Manyam,Urad Dal,96.34
2021-03-01,Parvathipuram Manyam,Chana Dal,73.67
2021-03-01,Parvathipuram Manyam,Masoor Dal,68.58
2021-03-01,Parvathipuram Manyam,Horse Gram,56.14
2021-03-01,Parvathipuram Manyam,Rajma,118.28
2021-03-01,Parvathipuram Manyam,Lobia,84.56
2021-03-01,Parvathipuram Manyam,Field Pea,63.7
2021-03-01,Parvathipuram Manyam,Moth Bean,87.13
2021-03-01,Parvathipuram Manyam,Cowpea,75.23
2021-03-01,Parvathipuram Manyam,Cluster Bean,93.71
2021-03-01,Parvathipuram Manyam,Rice Bean,83.67
2021-03-01,Parvathipuram Manyam,Winged Bean,107.59
2021-03-01,Parvathipuram Manyam,Hyacinth Bean,90.83
2021-03-01,Eluru,Toor Dal,114.17
2021-03-01,Eluru,Moong Dal,111.62
2021-03-01,Eluru,Urad Dal,104.94
2021-03-01,Eluru,Chana Dal,80.42
2021-03-01,Eluru,Masoor Dal,74.71
2021-03-01,Eluru,Horse Gram,65.7
2021-03-01,Eluru,Rajma,127.76
2021-03-01,Eluru,Lobia,87.44
2021-03-01,Eluru,Field Pea,66.96
2021-03-01,Eluru,Moth Bean,92.44
2021-03-01,Eluru,Cowpea,84.38
2021-03-01,Eluru,Cluster Bean,99.48
2021-03-01,Eluru,Rice Bean,89.56
2021-03-01,Eluru,Winged Bean,115.84
2021-03-01,Eluru,Hyacinth Bean,94.91
2021-03-01,Palnadu,Toor Dal,106.93
2021-03-01,Palnadu,Moong Dal,99.08
2021-03-01,Palnadu,Urad Dal,96.15
2021-03-01,Palnadu,Chana Dal,72.28
2021-03-01,Palnadu,Masoor Dal,69.43
2021-03-01,Palnadu,Horse Gram,59.95
2021-03-01,Palnadu,Rajma,115.61
2021-03-01,Palnadu,Lobia,82.66
2021-03-01,Palnadu,Field Pea,64.32
2021-03-01,Palnadu,Moth Bean,83.78
2021-03-01,Palnadu,Cowpea,74.49
2021-03-01,Palnadu,Cluster Bean,92.33
2021-03-01,Palnadu,Rice Bean,82.83
2021-03-01,Palnadu,Winged Bean,106.21
2021-03-01,Palnadu,Hyacinth Bean,87.66
2021-03-01,Tirupati,Toor Dal,100.94
2021-03-01,Tirupati,Moong Dal,96.29
2021-03-01,Tirupati,Urad Dal,89.45
2021-03-01,Tirupati,Chana Dal,66.42
2021-03-01,Tirupati,Masoor Dal,62.13
2021-03-01,Tirupati,Horse Gram,52.86
2021-03-01,Tirupati,Rajma,105.95
2021-03-01,Tirupati,Lobia,74.9
2021-03-01,Tirupati,Field Pea,58.6
2021-03-01,Tirupati,Moth Bean,79.45
2021-03-01,Tirupati,Cowpea,72.16
2021-03-01,Tirupati,Cluster Bean,86.35
2021-03-01,Tirupati,Rice Bean,81.28
2021-03-01,Tirupati,Winged Bean,98.66
2021-03-01,Tirupati,Hyacinth Bean,81.19
2021-03-01,NTR,Toor Dal,110.74
2021-03-01,NTR,Moong Dal,101.92
2021-03-01,NTR,Urad Dal,102.69
2021-03-01,NTR,Chana Dal,73.76
2021-03-01,NTR,Masoor Dal,68.43
2021-03-01,NTR,Horse Gram,62.65
2021-03-01,NTR,Rajma,117.25
2021-03-01,NTR,Lobia,87.48
2021-03-01,NTR,Field Pea,67.15
2021-03-01,NTR,Moth Bean,86.93
2021-03-01,NTR,Cowpea,77.3
2021-03-01,NTR,Cluster Bean,94.78
2021-03-01,NTR,Rice Bean,88.01
2021-03-01,NTR,Winged Bean,110.63
2021-03-01,NTR,Hyacinth Bean,92.54
2021-03-01,Konaseema,Toor Dal,101.81
2021-03-01,Konaseema,Moong Dal,94.44
2021-03-01,Konaseema,Urad Dal,90.01
2021-03-01,Konaseema,Chana Dal,66.84
2021-03-01,Konaseema,Masoor Dal,64.06
2021-03-01,Konaseema,Horse Gram,52.85
2021-03-01,Konaseema,Rajma,108.7
2021-03-01,Konaseema,Lobia,77.15
2021-03-01,Konaseema,Field Pea,58.37
2021-03-01,Konaseema,Moth Bean,80.41
2021-03-01,Konaseema,Cowpea,74.45
2021-03-01,Konaseema,Cluster Bean,84.05
2021-03-01,Konaseema,Rice Bean,80.81
2021-03-01,Konaseema,Winged Bean,99.41
2021-03-01,Konaseema,Hyacinth Bean,85.69
2021-03-01,Kakinada,Toor Dal,101.0
2021-03-01,Kakinada,Moong Dal,100.68
2021-03-01,Kakinada,Urad Dal,91.04
2021-03-01,Kakinada,Chana Dal,68.35
2021-03-01,Kakinada,Masoor Dal,64.61
2021-03-01,Kakinada,Horse Gram,56.15
2021-03-01,Kakinada,Rajma,111.23
2021-03-01,Kakinada,Lobia,77.48
2021-03-01,Kakinada,Field Pea,61.19
2021-03-01,Kakinada,Moth Bean,85.56
2021-03-01,Kakinada,Cowpea,76.39
2021-03-01,Kakinada,Cluster Bean,88.27
2021-03-01,Kakinada,Rice Bean,81.98
2021-03-01,Kakinada,Winged Bean,100.61
2021-03-01,Kakinada,Hyacinth Bean,84.42
